p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.07068698893199e-86	0.856187499188487	0.879	0.626	2.92104824320425e-82	6	tubb5
1.43888812399798e-84	1.00492766327092	0.379	0.09	3.92557457989128e-80	6	adcyap1b
4.6105574700313e-79	0.963332142745651	0.452	0.136	1.25785228897394e-74	6	scrt2
1.32763696597222e-75	0.908779792180886	0.792	0.599	3.6220591705654e-71	6	ZFHX3 (1 of many)
4.77833125454052e-75	1.3116032522225	0.273	0.052	1.30362433286375e-70	6	barhl2
2.36031299451105e-74	1.0191790450469	0.361	0.091	6.43940591162504e-70	6	nrn1a
6.58711005335703e-74	0.870550385641882	0.478	0.146	1.79709536475687e-69	6	mab21l2
3.09648466987533e-73	0.90347254119095	0.584	0.244	8.44782947635386e-69	6	myt1b
1.51200998072203e-72	1.44885942777914	0.253	0.047	4.12506562940585e-68	6	tal1
1.16101410540907e-69	0.801831088292096	0.807	0.524	3.16747868237701e-65	6	gpm6aa
6.66246445794477e-58	0.941538740218097	0.734	0.55	1.81765355341649e-53	6	meis2b
7.69565605674974e-48	0.90775139134622	0.662	0.501	2.09952888540246e-43	6	hes6
3.20521985372966e-37	0.835624757342498	0.662	0.559	8.74448080494526e-33	6	yaf2
2.52476788553703e-30	0.927850219728923	0.255	0.096	6.88807174532211e-26	6	pax2a
2.90493773976272e-30	0.944831055747505	0.251	0.093	7.92525114162065e-26	6	alcama
5.78198247400223e-215	1.65551204821826	0.982	0.605	1.57744045855729e-210	7	dla
5.98307134506611e-208	1.45895300709467	0.851	0.281	1.63230152436094e-203	7	dld
3.06786440844807e-207	1.70497390253417	0.666	0.134	8.36974767912801e-203	7	neurod4
2.30006650331663e-190	1.33990162902966	1	0.86	6.27504143434843e-186	7	AL929185.2
1.32146540678055e-184	1.29401543211795	0.637	0.141	3.60522192277871e-180	7	fstl1a
4.51869754261158e-172	1.29975734728661	1	0.863	1.23279106357529e-167	7	si:ch211-193l2.7
3.17764604375262e-165	1.52358171723902	0.715	0.237	8.66925393656591e-161	7	cep131
1.05750849945752e-156	1.38552725402056	0.555	0.112	2.88509468822001e-152	7	im:7152348
1.96637263786913e-144	1.08367505338339	0.793	0.254	5.36465783063456e-140	7	dlb
1.5412036042695e-141	1.13587838503997	0.987	0.687	4.20471167316806e-137	7	si:ch73-21g5.7
1.03459122538278e-132	0.869670443973034	0.477	0.092	2.82257178108931e-128	7	srrm4
5.22038638434953e-132	1.04660318122375	0.955	0.696	1.42422581337824e-127	7	sb:cb81
2.39153057542167e-127	1.10257456879874	0.964	0.687	6.52457371586539e-123	7	lfng
4.4435944069718e-124	1.09065672694715	0.92	0.609	1.21230142611005e-119	7	cdkn1ca
1.21134701595142e-123	1.00969306980886	0.942	0.649	3.30479692891867e-119	7	lrrn1
9.42671386874984e-121	0.854223420022451	0.599	0.162	2.57179607767233e-116	7	ebf2
1.14208726264241e-115	0.991294348533224	0.641	0.229	3.11584246994102e-111	7	si:ch211-163l21.4
5.9653298942406e-103	0.756055039065317	0.341	0.06	1.62746130174672e-98	7	sertad2a
3.93008375537381e-100	0.766152153718717	0.949	0.764	1.07220545014108e-95	7	si:dkey-42i9.4
3.4294302231494e-93	0.829226711449868	0.853	0.568	9.35617153479619e-89	7	rtca
4.20237104938986e-93	0.886124156912658	0.782	0.464	1.14649086969454e-88	7	notch1a
1.57113835026223e-92	0.865491776717974	0.94	0.686	4.28637964718541e-88	7	pou3f1
3.74285895317144e-85	1.31671530103684	0.557	0.194	1.02112677960423e-80	7	gadd45gb.1
1.10103909758822e-76	0.915588436893642	0.837	0.606	3.00385486604019e-72	7	nr2f6b
9.06170781100439e-66	1.06233088586161	0.486	0.18	2.47221512499822e-61	7	ascl1b.1
8.20003840625168e-61	1.06769009577912	0.835	0.604	2.23713447799358e-56	7	her4.4
6.89879347984069e-58	0.768139729804889	0.731	0.499	1.88212883717014e-53	7	rasgef1ba
2.90031554601192e-56	0.85889438901416	0.67	0.412	7.91264087262973e-52	7	nr2f1b
3.86970959905344e-42	0.91291025428606	0.29	0.093	1.05573417281376e-37	7	ascl1a
1.71405069053474e-32	1.09296514898798	0.392	0.189	4.67627309391686e-28	7	neurog1
7.77236497513262e-280	1.65661989765039	0.986	0.207	2.12045661251568e-275	8	sncb
2.42197230674829e-269	1.74976955094901	0.876	0.151	6.60762484727067e-265	8	elavl4
2.95363304215289e-266	1.33007578267253	0.703	0.083	8.05810166560151e-262	8	snap25a
4.31530638238023e-252	1.44205229000305	0.675	0.087	1.17730188724097e-247	8	onecut1
8.54469429344104e-240	1.49509830469762	0.969	0.233	2.33116349713658e-235	8	gng3
3.02775983505063e-227	1.13003573818296	0.633	0.077	8.26033438198513e-223	8	stmn2a
3.95584848940979e-225	1.3662664132367	0.743	0.117	1.07923458488078e-220	8	basp1
1.100473022007e-205	1.41451780759988	0.791	0.153	3.00231049863951e-201	8	gap43
5.05068120817656e-202	1.19465598474071	0.647	0.097	1.37792684721473e-197	8	cplx2l
3.61314668654936e-192	1.23040114190321	0.751	0.144	9.85738679024397e-188	8	stx1b
1.01894286455502e-187	1.24011397524993	0.692	0.12	2.77987992307901e-183	8	stmn2b
2.77872655965905e-183	1.27197558354049	0.72	0.137	7.58092180006183e-179	8	rtn1b
6.93571694231356e-177	1.15093114645046	0.602	0.095	1.89220229620199e-172	8	tmem59l
3.61875973445473e-172	1.4901275406495	0.958	0.384	9.87270030753939e-168	8	stmn1b
1.6517388679874e-169	1.25144955892736	0.737	0.158	4.50627397964322e-165	8	mllt11
2.74379853409292e-169	1.18594997741594	0.814	0.215	7.48563116071231e-165	8	ywhag2
2.96323357383761e-166	1.20626494768881	0.483	0.064	8.08429383614377e-162	8	rbfox1
2.32222719450586e-153	1.36967460946288	0.672	0.141	6.33550023205089e-149	8	mab21l2
3.76771145778977e-147	1.19112373628256	0.814	0.223	1.02790703991421e-142	8	gpm6ab
4.23052061982476e-146	1.18327227839526	0.452	0.063	1.15417063550059e-141	8	stmn4l
5.24480861041059e-129	1.13485945675622	0.387	0.051	1.43088868509222e-124	8	nell2b
1.3706328977477e-125	1.13199632787124	0.929	0.471	3.73936067163528e-121	8	gng2
5.39332753031879e-125	1.11754384710384	0.766	0.249	1.47140761682157e-120	8	atp6v0cb
9.22073043702694e-124	1.21767158347155	0.946	0.694	2.51559967782969e-119	8	zc4h2
1.47734747431521e-99	1.10035691005879	0.89	0.464	4.03049937942675e-95	8	tmsb
3.70043396072111e-97	1.4342934991329	0.497	0.122	1.00955239316393e-92	8	pbx3b
2.56344370853208e-95	1.09966286835936	0.867	0.564	6.99358712561722e-91	8	calm1a
1.27340600253784e-90	1.17994413126419	0.511	0.128	3.47410625612373e-86	8	mab21l1
1.00501241792251e-66	1.25153137296033	0.551	0.209	2.7418748785762e-62	8	sox4a.1
2.20222905736463e-66	1.14930279542971	0.376	0.099	6.00812131430219e-62	8	lmo4b
2.50095663293123e-234	1.73993474438336	0.71	0.103	6.82310988596297e-230	9	insm1a
2.15191982317817e-204	1.78768388775765	0.938	0.258	5.87086766159468e-200	9	dlb
1.25006611615361e-173	1.50481812531203	0.847	0.203	3.41043037809028e-169	9	nhlh2
4.3689300499421e-137	1.19647908308598	0.685	0.167	1.1919314962252e-132	9	ebf2
6.39793638751911e-137	1.32370149813037	0.981	0.553	1.74548500524296e-132	9	elavl3
3.40869815935183e-132	1.47784088545862	0.586	0.12	9.29961031834367e-128	9	im:7152348
4.18135885957478e-118	1.12365133904622	0.779	0.241	1.14075832406919e-113	9	myt1b
4.7122545996369e-118	0.955998368772625	0.52	0.098	1.28559729987294e-113	9	srrm4
2.01576448362183e-117	1.28450655543697	0.598	0.136	5.49940866421708e-113	9	scrt2
2.53260195101999e-112	1.5192327857314	0.601	0.149	6.90944464277272e-108	9	neurod4
1.98811463084636e-107	1.14968052770478	1	0.866	5.42397433587505e-103	9	si:ch211-193l2.7
4.43452696247036e-107	1.14237531017333	0.43	0.073	1.20982764590116e-102	9	insm1b
9.08573273849007e-102	1.28639513368341	0.935	0.616	2.47876960571486e-97	9	dla
1.62077620940799e-100	1.27162199695613	0.626	0.165	4.42180165450689e-96	9	scrt1a
5.25292944956744e-99	1.30048081808764	0.869	0.494	1.43310421243099e-94	9	hes6
5.25093044631818e-91	0.998060697230152	0.997	0.863	1.43255884436453e-86	9	AL929185.2
5.99396850728722e-80	1.06096413607053	0.969	0.789	1.6352744881581e-75	9	sox11b
1.70281792446307e-77	0.885868159703083	0.586	0.185	4.64562786152014e-73	9	spsb4a
9.10994368134538e-68	0.909324148693522	0.399	0.091	2.48537483514465e-63	9	uncx
1.30607088854286e-59	0.899141036016757	0.897	0.694	3.56322259812264e-55	9	pou3f1
2.99996149308576e-59	1.04577662159088	0.558	0.202	8.18449494543656e-55	9	gadd45gb.1
1.88013984569417e-54	0.871120626154577	0.548	0.222	5.12939752702284e-50	9	sept5a
1.22385448054198e-51	0.846362730146852	0.735	0.474	3.33891979381463e-47	9	notch1a
1.20286708630355e-50	0.82766317265874	0.648	0.269	3.28166198485335e-46	9	BX465834.1
2.4921796889434e-50	0.774677744881974	0.67	0.338	6.79916462737538e-46	9	tp53inp2
6.6842056698511e-47	0.845069845449951	0.405	0.138	1.82358499084878e-42	9	CU693502.1
6.67859144659014e-36	0.842609426922262	0.798	0.623	1.82205331845872e-31	9	cdkn1ca
1.38024718801375e-28	0.760826226966399	0.352	0.143	3.76559037833911e-24	9	plk3
2.01461933149929e-27	0.872093445814844	0.611	0.421	5.49628446019637e-23	9	nr2f1b
6.655382111628e-16	0.89718672025787	0.255	0.118	1.81572134769435e-11	9	vim
0	2.59802266638585	0.968	0.088	0	10	snap25a
0	2.20929668592	0.847	0.078	0	10	tmsb2
0	2.1465594071733	0.917	0.079	0	10	stmn2a
0	2.05642870763784	0.722	0.039	0	10	sncgb
0	1.87229779956102	0.782	0.021	0	10	syngr3b
0	1.73055780837053	0.542	0.017	0	10	map1ab
0	1.69602031658238	0.843	0.057	0	10	cpe
1.80712332853724e-306	2.35284519141238	0.917	0.1	4.93019386491529e-302	10	cplx2l
9.34593880798553e-299	2.21768708677159	0.773	0.069	2.54975902559461e-294	10	calm1b
